index,age_yr,age_class,ppt_mm,GSppt_mm,GSinvkT,AinvkT,GSinvBoltzT,AinvBoltzT,lgs_mo,biomass_gm2,anpp_gm2y,ln_biomass,ln_npp,alpha,npp_gs,ln_npp_gs,npp_M,ln_npp_M,npp_gs_M,ln_npp_gs_M,T_gs,T_ma
420,40,0-40,1822.6,1822.6,40.28686409,40.28686409,40.310908,40.310908,12,23962,2251,10.08422452,7.719129841,0.916,187.5833333,5.234223191,0.219145405,-1.518019821,0.018262117,-4.00292647,14.90833333,14.90833333
421,40,0-40,1127,1127,40.51424173,40.51424173,40.53894635,40.53894635,12,17906,1850,9.792891131,7.522940918,0.916,154.1666667,5.038034268,0.235193345,-1.447347358,0.019599445,-3.932254008,13.29166667,13.29166667
422,40,0-40,676.8,640.6,40.55148807,41.19497208,40.55537951,41.21290048,7,14667,952,9.593355351,6.858565035,0.916,136,4.912654886,0.145300907,-1.928948467,0.020757272,-3.874858616,13.02857143,8.558333333
423,40,0-40,645.3,574.4,40.68349492,41.47099557,40.68629123,41.49061996,6,16079,1060,9.685269352,6.966024187,0.916,176.6666667,5.174264718,0.1487211,-1.905682539,0.02478685,-3.697442008,12.1,6.683333333
1184,23,0-40,2229.9,597.9,40.83140888,41.58865256,41.60614793,40.83590505,6,7923,2352,8.977525201,7.763021309,0.995,392,5.97126184,0.310486062,-1.169616266,0.051747677,-2.961375735,11.06666667,5.891666667
1186,40,0-40,2380.2,1187.7,41.00513909,41.42535119,41.44036923,41.01413132,8,41062,1218,10.6228384,7.104965448,0.995,152.25,5.025523907,0.031280551,-3.464758758,0.003910069,-5.5442003,9.8625,6.991666667
1187,40,0-40,2380.2,1187.7,41.00513909,41.42535119,41.44036923,41.01413132,8,31061,1428,10.34370829,7.264030143,0.995,178.5,5.184588601,0.048414322,-3.027959608,0.00605179,-5.107401149,9.8625,6.991666667
1190,10,0-40,2380.2,1187.7,41.00513909,41.42535119,41.44036923,41.01413132,8,7120,1936,8.870663004,7.568379268,0.995,242,5.488937726,0.284241679,-1.257930422,0.03553021,-3.337371963,9.8625,6.991666667
15,42,41-80,574.6,372.3,40.8338034,42.08128701,40.84333597,42.13160494,6,4250,435,8.354674262,6.075346031,0.916,72.5,4.283586562,0.206483331,-1.577535593,0.034413888,-3.369295062,11.05,2.625
16,43,41-80,574.6,372.3,40.8338034,42.08128701,40.84333597,42.13160494,6,9730,639,9.182969175,6.459904454,0.916,106.5,4.668144985,0.142033077,-1.95169531,0.02367218,-3.743454779,11.05,2.625
17,43,41-80,1143.7,750.7,40.09489761,40.78238296,40.10865883,40.81671477,8,9550,1034,9.164296433,6.941190055,0.916,129.25,4.861748513,0.233796201,-1.453305478,0.029224525,-3.53274702,16.2875,11.40833333
18,45,41-80,574.6,372.3,40.8338034,42.08128701,40.84333597,42.13160494,6,5600,547,8.630521877,6.304448802,0.916,91.16666667,4.512689333,0.201672691,-1.601109237,0.033612115,-3.392868706,11.05,2.625
19,45,41-80,574.6,372.3,40.8338034,42.08128701,40.84333597,42.13160494,6,9400,675,9.148464968,6.514712691,0.916,112.5,4.722953222,0.154852656,-1.86528122,0.025808776,-3.657040689,11.05,2.625
20,45,41-80,601.3,365.3,40.8433843,41.9823349,40.850742,42.02329172,6,9210,680,9.128045129,6.522092798,0.916,113.3333333,4.730333329,0.158945081,-1.83919654,0.026490847,-3.630956009,10.98333333,3.275
21,47,41-80,601.3,365.3,40.8433843,41.9823349,40.850742,42.02329172,6,5170,530,8.550627968,6.272877007,0.916,88.33333333,4.481117537,0.210241541,-1.559498212,0.035040257,-3.351257681,10.98333333,3.275
22,50,41-80,2074.4,2074.4,40.05626276,40.05626276,40.07962702,40.07962702,12,47000,1762,10.75790288,7.474204806,0.916,146.8333333,4.989298157,0.092547409,-2.380034232,0.007712284,-4.864940882,16.56666667,16.56666667
23,50,41-80,2074.4,2074.4,40.05626276,40.05626276,40.07962702,40.07962702,12,44020,1857,10.69239936,7.526717561,0.916,154.75,5.041810912,0.103568687,-2.267520248,0.008630724,-4.752426898,16.56666667,16.56666667
24,50,41-80,2074.4,2074.4,40.05626276,40.05626276,40.07962702,40.07962702,12,42690,2163,10.66171998,7.679251426,0.916,180.25,5.194344776,0.124073137,-2.086884075,0.010339428,-4.571790725,16.56666667,16.56666667
25,51,41-80,602.6,422.6,40.74879912,41.71447493,40.75878886,41.75548004,7,16330,1280,9.700759186,7.154615357,0.916,182.8571429,5.208705208,0.177057621,-1.731280057,0.025293946,-3.677190206,11.64285714,5.05
26,54,41-80,574.6,372.3,40.8338034,42.08128701,40.84333597,42.13160494,6,11970,713,9.390158799,6.56948142,0.916,118.8333333,4.777721951,0.131085691,-2.031904039,0.021847615,-3.823663508,11.05,2.625
27,55,41-80,1014.5,750,40.79313466,41.12805762,40.80286252,41.14384593,9,14780,1646,9.601030195,7.406103381,0.916,182.8888889,5.208878804,0.249464096,-1.388440277,0.027718233,-3.585664854,11.33333333,9.016666667
28,55,41-80,1652.2,1386.2,40.04992684,40.71322997,40.06225809,40.74466058,8,17840,1680,9.789198406,7.426549072,0.916,210,5.347107531,0.214304652,-1.540356668,0.026788082,-3.619798209,16.6125,11.89166667
29,59,41-80,760.1,580.4,40.82662067,41.2156988,40.83839089,41.23601957,9,17810,1348,9.787515376,7.206377291,0.916,149.7777778,5.009152714,0.172219269,-1.758986793,0.019135474,-3.956211371,11.1,8.416666667
30,60,41-80,999.9,983.1,38.93239038,38.77801379,38.9458112,38.79234206,10,22670,1516,10.02879774,7.323830566,0.916,151.6,5.021245473,0.155276456,-1.862548167,0.015527646,-4.16513326,24.93,26.11666667
31,66,41-80,955.2,628.1,40.72275437,41.16939724,40.73125796,41.18541202,8,21330,1653,9.967869811,7.410347098,0.916,206.625,5.330905556,0.179026462,-1.720221649,0.022378308,-3.799663191,11.825,8.733333333
32,68,41-80,574.6,372.3,40.8338034,42.08128701,40.84333597,42.13160494,6,16171,702,9.690974794,6.553933404,0.916,117,4.762173935,0.097979255,-2.322999507,0.016329876,-4.114758976,11.05,2.625
33,75,41-80,1652.2,1386.2,40.04992684,40.71322997,40.06225809,40.74466058,8,28520,1450,10.25836087,7.279318835,0.916,181.25,5.199877294,0.120351371,-2.117339726,0.015043921,-4.196781267,16.6125,11.89166667
34,79,41-80,755.6,349.3,41.47741851,42.47143954,41.47933369,42.49211299,5,5490,207,8.610683535,5.332718793,0.916,41.4,3.723280881,0.077718083,-2.554667324,0.015543617,-4.164105237,6.64,0.091666667
35,80,41-80,760.1,580.4,40.82662067,41.2156988,40.83839089,41.23601957,9,18120,1060,9.80477158,6.966024187,0.916,117.7777778,4.76879961,0.133300863,-2.01514658,0.014811207,-4.212371157,11.1,8.416666667
36,80,41-80,882.8,767.3,39.61115097,40.14286216,39.6292362,40.17893324,9,21820,1486,9.990582259,7.303843225,0.916,165.1111111,5.106618648,0.157626003,-1.847530124,0.017514,-4.044754702,19.82222222,15.94166667
424,41,41-80,610.3,553.8,40.12881591,41.17791866,40.13869404,41.22666086,7,2691,225,7.897668151,5.416100402,0.916,32.14285714,3.470190253,0.162323565,-1.818163624,0.023189081,-3.764073773,16.04285714,8.675
425,41,41-80,556.8,509,40.07141126,41.13656193,40.08163132,41.18691781,7,7678,632,8.946114376,6.448889394,0.916,90.28571429,4.502979245,0.174513815,-1.745751374,0.024930545,-3.691661523,16.45714286,8.958333333
426,41,41-80,622.6,566.4,40.34806093,41.42042269,40.35832557,41.47106762,7,4209,347,8.344980369,5.84932478,0.916,49.57142857,3.903414631,0.166181081,-1.794677238,0.023740154,-3.740587387,14.47142857,7.025
427,41,41-80,694.7,630.1,40.45455466,41.5390315,40.4648987,41.59050627,7,5413,445,8.596558747,6.098074282,0.916,63.57142857,4.152164133,0.169250819,-1.77637353,0.024178688,-3.722283679,13.71428571,6.225
428,41,41-80,597.3,545,40.482779,41.60977743,40.493676,41.66550073,7,5961,496,8.692993531,6.206575927,0.916,70.85714286,4.260665778,0.172698816,-1.756206148,0.024671259,-3.702116297,13.51428571,5.75
429,41,41-80,568.8,518.3,39.85319915,40.91658678,39.86329285,40.96723897,7,7075,609,8.864322723,6.411818268,0.916,87,4.465908119,0.181245766,-1.707901346,0.025892252,-3.653811495,18.04285714,10.475
430,41,41-80,582.8,532,40.32402694,41.42781589,40.33462309,41.48156403,7,7891,942,8.973478149,6.848005275,0.916,134.5714286,4.902095126,0.253675165,-1.371700709,0.036239309,-3.317610859,14.64285714,6.975
431,41,41-80,639.6,583.2,40.34605701,41.44631045,40.35650927,41.49936381,7,6554,810,8.787830829,6.697034248,0.916,115.7142857,4.751124099,0.258562253,-1.352618792,0.036937465,-3.298528941,14.48571429,6.85
432,41,41-80,666.8,542.4,40.46503339,42.37451409,40.47046824,42.46731991,5,19244,1940,9.864954603,7.570443252,0.916,388,5.96100534,0.230880466,-1.465855164,0.046176093,-3.075293077,13.64,0.716666667
433,41,41-80,519.1,420.9,40.2852325,41.81467785,40.28864028,41.87310957,5,7113,640,8.869679375,6.461468176,0.916,128,4.852030264,0.189539444,-1.663158131,0.037907889,-3.272596043,14.92,4.383333333
434,41,41-80,1660.1,1660.1,39.36667226,39.36667226,39.3789403,39.3789403,12,22451,2371,10.01909044,7.771067086,0.916,197.5833333,5.286160436,0.245018943,-1.406419753,0.020418245,-3.891326403,21.64166667,21.64166667
435,41,41-80,1210.2,1210.2,40.22635059,40.22635059,40.25092152,40.25092152,12,24023,2136,10.08676698,7.6666902,0.916,178,5.18178355,0.207465886,-1.572788357,0.017288824,-4.057695007,15.34166667,15.34166667
436,41,41-80,1087.2,1087.2,40.17644773,40.17644773,40.19995998,40.19995998,12,11047,1016,9.309914177,6.923628628,0.916,84.66666667,4.438721978,0.201039724,-1.604252758,0.01675331,-4.089159408,15.7,15.7
437,41,41-80,1127,1127,40.51424173,40.51424173,40.53894635,40.53894635,12,12972,1158,9.470548467,7.054449658,0.916,96.5,4.569543008,0.197785387,-1.620572738,0.016482116,-4.105479388,13.29166667,13.29166667
438,41,41-80,832,753.4,40.33003276,41.16087935,40.33735292,41.19140983,7,11256,965,9.328656599,6.872128101,0.916,137.8571429,4.926217952,0.187697934,-1.672921343,0.026813991,-3.618831492,14.6,8.791666667
439,41,41-80,1098,1098,40.32769695,40.32769695,40.35237723,40.35237723,12,11356,912,9.337501518,6.81563999,0.916,76,4.33073334,0.175957745,-1.7375114,0.014663145,-4.22241805,14.61666667,14.61666667
440,42,41-80,674.2,612.4,40.46059942,41.55390538,40.47099719,41.60616574,7,3957,320,8.283241441,5.768320996,0.916,45.71428571,3.822410847,0.162167072,-1.819128165,0.023166725,-3.765038314,13.67142857,6.125
441,42,41-80,614,525.7,40.44951874,41.73572785,40.45853973,41.7924598,6,7303,585,8.896040502,6.371611847,0.916,97.5,4.579852378,0.169117549,-1.777161252,0.028186258,-3.568920721,13.75,4.908333333
442,42,41-80,579.8,530.3,40.37413011,41.48952871,40.38498402,41.54427374,7,4635,377,8.441391478,5.932245187,0.916,53.85714286,3.986335038,0.165287416,-1.800069406,0.023612488,-3.745979555,14.28571429,6.558333333
443,42,41-80,589,469.3,40.32722982,41.9002296,40.33077153,41.96186796,5,5580,452,8.626944055,6.11368218,0.916,90.4,4.504244267,0.167194316,-1.788598575,0.033438863,-3.398036487,14.62,3.816666667
444,42,41-80,596.5,570.5,40.06548222,41.32455061,40.0784018,41.39451219,7,10540,923,9.262932822,6.827629235,0.916,131.8571429,4.881719085,0.19066883,-1.657217231,0.027238404,-3.60312738,16.5,7.675
445,42,41-80,662.6,593.6,40.018113,41.04562695,40.02799991,41.0926795,7,4944,621,8.505929999,6.431331082,0.916,88.71428571,4.485420933,0.256634908,-1.360100797,0.03666213,-3.306010946,16.84285714,9.583333333
446,42,41-80,647.1,619.2,39.95512799,41.19253501,39.96742296,41.26014947,7,12323,1131,9.419222714,7.030857476,0.916,161.5714286,5.084947327,0.202472637,-1.59715053,0.028924662,-3.543060679,17.3,8.575
447,42,41-80,1675,1675,40.25542091,40.25542091,40.28237061,40.28237061,12,21687,1855,9.984468282,7.525639975,0.916,154.5833333,5.040733325,0.197872386,-1.620132971,0.016489366,-4.105039621,15.13333333,15.13333333
448,42,41-80,1368.5,1368.5,39.85336208,39.85336208,39.85975137,39.85975137,12,15895,1843,9.673759873,7.519149958,0.916,153.5833333,5.034243308,0.26131882,-1.342014086,0.021776568,-3.826920736,18.04166667,18.04166667
449,42,41-80,1064.4,1047.4,40.48479653,40.57326082,40.49339335,40.58331996,11,12382,826,9.423999084,6.716594774,0.916,75.09090909,4.318699501,0.147225716,-1.915788387,0.013384156,-4.31368366,13.5,12.875
450,43,41-80,484,325.7,40.5130631,43.46836567,40.51391364,43.62970202,3,7888,723,8.973097896,6.583409222,0.916,241,5.484796933,0.194767556,-1.635948451,0.064922519,-2.73456074,13.3,-6.175
451,43,41-80,628.9,498.4,40.62652521,42.21139193,40.6300978,42.2728823,5,6952,691,8.846784667,6.538139824,0.916,138.2,4.928701911,0.208980375,-1.565514931,0.041796075,-3.174952844,12.5,1.775
452,43,41-80,622.4,564.5,40.25209647,41.30984044,40.26212708,41.35920866,7,4452,357,8.401108712,5.877735782,0.916,51,3.931825633,0.16240212,-1.817679799,0.023200303,-3.763589948,15.15714286,7.775
453,43,41-80,622.4,564.5,40.65905978,41.72072354,40.66923423,41.7699246,7,8820,699,9.084777149,6.549650742,0.916,99.85714286,4.603740593,0.169991792,-1.772005126,0.024284542,-3.717915275,12.27142857,5.008333333
454,43,41-80,595.5,543.4,40.35206938,41.46111799,40.36259083,41.51534975,7,4289,580,8.363808885,6.363028104,0.916,82.85714286,4.417117954,0.273017104,-1.298220835,0.039002443,-3.244130984,14.44285714,6.75
455,43,41-80,658.3,635.3,39.81196605,40.41430237,39.83494033,40.46038369,9,6772,594,8.820551743,6.386879319,0.916,66,4.189654742,0.184013514,-1.692746077,0.020445946,-3.889970655,18.34444444,14
456,43,41-80,629.1,569.3,40.23614675,41.28657074,40.24607374,41.33530354,7,5867,722,8.677098709,6.582025139,0.916,103.1428571,4.63611499,0.255075097,-1.366197278,0.0364393,-3.312107428,15.27142857,7.933333333
457,43,41-80,595.5,543.1,40.34204975,41.44631045,40.35259788,41.50009903,7,8738,1110,9.07543661,7.012115294,0.916,158.5714286,5.066205145,0.272263579,-1.30098464,0.038894797,-3.246894789,14.51428571,6.85
458,43,41-80,555.9,509.2,40.23016887,41.34172573,40.24080141,41.39629216,7,5105,616,8.537975731,6.423246964,0.916,88,4.477336814,0.247204634,-1.397538806,0.035314948,-3.343448955,15.31428571,7.558333333
459,43,41-80,746.3,660.1,40.24412003,41.24621719,40.25360886,41.29059587,7,7176,495,8.878497404,6.204557763,0.916,70.71428571,4.258647614,0.145417573,-1.928145859,0.020773939,-3.874056008,15.21428571,8.208333333
460,43,41-80,1358.9,1280.6,40.31742262,40.59810014,40.33357661,40.62170275,10,21196,1680,9.961567764,7.426549072,0.916,168,5.123963979,0.183004049,-1.698246999,0.018300405,-4.000832092,14.69,12.7
461,43,41-80,1100.4,1100.4,40.43190289,40.43190289,40.45632766,40.45632766,12,12714,1153,9.450459027,7.05012252,0.916,96.08333333,4.56521587,0.200588858,-1.606497949,0.016715738,-4.091404599,13.875,13.875
462,43,41-80,1652.4,1603.7,39.89893144,40.02057738,39.92886954,40.05224189,11,25440,2220,10.14407802,7.705262475,0.916,201.8181818,5.307367202,0.20459702,-1.586712989,0.018599729,-3.984608262,17.70909091,16.825
463,44,41-80,623.8,566.1,40.24412003,41.30003948,40.25411689,41.34920701,7,6554,517,8.787830829,6.248042875,0.916,73.85714286,4.302132725,0.165032944,-1.801610165,0.023576135,-3.747520314,15.21428571,7.841666667
464,44,41-80,671.3,598.5,39.93548582,40.94545974,39.94493205,40.99076507,7,4560,393,8.425077903,5.973809612,0.916,56.14285714,4.027899463,0.174896353,-1.743561747,0.024985193,-3.689471896,17.44285714,10.275
465,44,41-80,487.6,411.2,40.51872115,43.03714788,40.5262651,43.19889229,5,18387,1695,9.819399172,7.43543802,0.916,339,5.826000107,0.210318628,-1.559131622,0.042063726,-3.168569534,13.26,-3.5
466,44,41-80,641.7,532.2,39.88372315,41.96335898,39.88971588,42.07692216,5,17084,1601,9.745897632,7.378383713,0.916,320.2,5.768945801,0.212490389,-1.548858518,0.042498078,-3.15829643,17.82,3.4
467,44,41-80,582.8,532,40.32402694,41.42781589,40.33462309,41.48156403,7,16513,1326,9.711903228,7.189922171,0.916,189.4285714,5.244012022,0.181557806,-1.706181187,0.025936829,-3.652091336,14.64285714,6.975
468,44,41-80,917.7,820.8,40.27604476,41.1329168,40.28434115,41.1656595,7,13686,1245,9.524128692,7.126890809,0.916,177.8571429,5.18098066,0.202460379,-1.597211073,0.028922911,-3.543121222,14.98571429,8.983333333
469,44,41-80,1612.7,1612.7,39.8465201,39.8465201,39.86879549,39.86879549,12,25198,1818,10.13451991,7.505492275,0.916,151.5,5.020585625,0.169021736,-1.777727958,0.014085145,-4.262634608,18.09166667,18.09166667
470,44,41-80,1328.5,1328.5,39.83398258,39.83398258,39.84767841,39.84767841,12,22574,1491,10.02455408,7.307202315,0.916,124.25,4.822295665,0.153310619,-1.875289223,0.012775885,-4.360195873,18.18333333,18.18333333
471,45,41-80,665.7,595.4,40.11098308,41.13534682,40.12064414,41.18184339,7,7209,567,8.883085524,6.340359304,0.916,81,4.394449155,0.165870646,-1.796547037,0.023695807,-3.742457186,16.17142857,8.966666667
472,45,41-80,561.3,514.5,40.0082585,41.05772838,40.01773851,41.10672489,7,11752,774,9.371778718,6.651571874,0.916,110.5714286,4.705661725,0.144716672,-1.932977432,0.02067381,-3.878887581,16.91428571,9.5
473,45,41-80,612.7,555.3,40.15261769,41.19984708,40.16248288,41.2483789,7,4139,325,8.328209492,5.783825182,0.916,46.42857143,3.837915033,0.158054604,-1.844814712,0.022579229,-3.790724861,15.87142857,8.525
474,45,41-80,612.7,555.3,40.15261769,41.19984708,40.16248288,41.2483789,7,6415,502,8.766394277,6.21860012,0.916,71.71428571,4.272689971,0.163422397,-1.811417038,0.023346057,-3.757327187,15.87142857,8.525
475,45,41-80,712.1,640.4,40.65905978,41.72072354,40.66923423,41.7699246,7,9213,713,9.128370809,6.56948142,0.916,101.8571429,4.623571271,0.166608881,-1.792106241,0.023801269,-3.73801639,12.27142857,5.008333333
476,45,41-80,644.6,581.4,39.74400963,40.78835543,39.75395788,40.83721377,7,7343,600,8.901502757,6.396929655,0.916,85.71428571,4.451019506,0.1725882,-1.756846871,0.024655457,-3.70275702,18.84285714,11.36666667
477,45,41-80,627.8,569.5,40.25209647,41.30984044,40.26212708,41.35920866,7,9179,1138,9.124673545,7.037027615,0.916,162.5714286,5.091117466,0.266822042,-1.321173353,0.038117435,-3.267083502,15.15714286,7.775
478,45,41-80,539.4,494.4,40.10702238,41.19984708,40.11749641,41.25285311,7,6706,559,8.810757927,6.326149473,0.916,79.85714286,4.380239324,0.174731497,-1.744504788,0.024961642,-3.690414937,16.2,8.525
479,45,41-80,712.1,640.4,40.37613682,41.4376776,40.38616796,41.48715883,7,6550,620,8.787220329,6.429719478,0.916,88.57142857,4.483809329,0.198022555,-1.619374343,0.028288936,-3.565284492,14.27142857,6.908333333
480,45,41-80,485.4,408,40.57255157,43.10908962,40.58022352,43.27223308,5,7363,688,8.904222737,6.533788838,0.916,137.6,4.924350925,0.197408678,-1.622479189,0.039481736,-3.231917102,12.88,-3.95
481,45,41-80,601.3,458.9,40.97799056,42.06603326,40.9784753,42.08934965,4,16789,1590,9.728479189,7.371489295,0.916,397.5,5.985194934,0.214424488,-1.539797642,0.053606122,-2.926092003,10.05,2.725
482,45,41-80,1780,1780,39.83512203,39.83512203,39.85597629,39.85597629,12,18483,1456,9.82460667,7.283448229,0.916,121.3333333,4.798541579,0.179803358,-1.715891481,0.014983613,-4.20079813,18.175,18.175
483,45,41-80,1686.3,1686.3,39.62204544,39.62204544,39.64013817,39.64013817,12,21973,2057,9.997569706,7.62900389,0.916,171.4166667,5.14409724,0.216802179,-1.528769961,0.018066848,-4.013676611,19.74166667,19.74166667
484,45,41-80,1402.1,1402.1,39.98380749,39.98380749,40.00264162,40.00264162,12,13976,1216,9.545096852,7.103322063,0.916,101.3333333,4.618415413,0.193982631,-1.639986654,0.016165219,-4.124893304,17.09166667,17.09166667
485,45,41-80,1381.6,1381.6,39.8089312,39.8089312,39.82806634,39.82806634,12,17040,1467,9.7433188,7.290974778,0.916,122.25,4.806068128,0.195165914,-1.633905243,0.016263826,-4.118811893,18.36666667,18.36666667
486,45,41-80,1351.8,1351.8,40.03323265,40.03323265,40.0534889,40.0534889,12,7630,670,8.939843124,6.507277712,0.916,55.83333333,4.022371063,0.186072557,-1.681618589,0.015506046,-4.166525239,16.73333333,16.73333333
487,45,41-80,1203,1203,39.68301459,39.68301459,39.69802157,39.69802157,12,13977,1151,9.5451684,7.048386409,0.916,95.91666667,4.563479759,0.18360146,-1.694987846,0.015300122,-4.179894496,19.29166667,19.29166667
488,45,41-80,1292.3,1292.3,40.06432956,40.06432956,40.086127,40.086127,12,11425,970,9.343559216,6.877296071,0.916,80.83333333,4.392389422,0.186112459,-1.68140417,0.015509372,-4.16631082,16.50833333,16.50833333
489,45,41-80,1509.3,1509.3,40.15675282,40.15675282,40.1886027,40.1886027,12,18831,1678,9.843259727,7.425357887,0.916,139.8333333,4.940451237,0.203707931,-1.591068023,0.016975661,-4.075974673,15.84166667,15.84166667
490,45,41-80,310.8,84.3,41.3871859,42.72684414,41.3872188,42.75081384,2,13080,1055,9.478839625,6.961296046,0.916,527.5,6.268148865,0.178829749,-1.721321051,0.089414874,-2.414468231,7.25,-1.541666667
